text,emotion,mental_state,timestamp,word_count
i feel confused and unsure about everything now,confused,cognitive_dissonance,2025-02-12 10:53:34.336835,8
I FEEL CONFUSED AND UNSURE ABOUT EVERYTHING NOW,confused,cognitive_dissonance,2025-09-19 10:53:34.336835,8
I feel confused and unsure about everything now!,confused,cognitive_dissonance,2025-04-17 10:53:34.336835,8
I feel confused and unsure about everything now.,confused,cognitive_dissonance,2025-05-18 10:53:34.336835,8
I feel confused and unsure about everything now?,confused,cognitive_dissonance,2025-08-21 10:53:34.336835,8
I feel that I feel confused and unsure about everything now,confused,cognitive_dissonance,2025-02-27 10:53:34.336835,11
To be honest I feel confused and unsure about everything now,confused,cognitive_dissonance,2025-02-13 10:53:34.336835,11
Really I feel confused and unsure about everything now,confused,cognitive_dissonance,2025-03-19 10:53:34.336835,9
I feel confused and unsure about everything now right now,confused,cognitive_dissonance,2025-07-22 10:53:34.336835,10
I feel confused and unsure about everything now today,confused,cognitive_dissonance,2025-02-11 10:53:34.336835,9
I must say I feel confused and unsure about everything now,confused,cognitive_dissonance,2024-12-10 10:53:34.336835,11
Honestly I feel confused and unsure about everything now,confused,cognitive_dissonance,2024-11-16 10:53:34.336835,9
I feel confused and unsure about everything now and its true,confused,cognitive_dissonance,2025-03-09 10:53:34.336835,11
I feel confused and unsure about everything now for sure,confused,cognitive_dissonance,2025-07-15 10:53:34.336835,10
My thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-01-05 10:53:34.336835,9
my thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-05-08 10:53:34.336835,9
MY THOUGHTS ARE ALL MIXED UP AND UNCLEAR TODAY,confused,cognitive_dissonance,2025-08-31 10:53:34.336835,9
My thoughts are all mixed up and unclear today!,confused,cognitive_dissonance,2025-04-27 10:53:34.336835,9
My thoughts are all mixed up and unclear today.,confused,cognitive_dissonance,2025-01-19 10:53:34.336835,9
My thoughts are all mixed up and unclear today?,confused,cognitive_dissonance,2025-08-15 10:53:34.336835,9
I feel that My thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-08-24 10:53:34.336835,12
To be honest My thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-06-28 10:53:34.336835,12
Really My thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-06-17 10:53:34.336835,10
My thoughts are all mixed up and unclear today right now,confused,cognitive_dissonance,2025-10-17 10:53:34.336835,11
My thoughts are all mixed up and unclear today today,confused,cognitive_dissonance,2025-09-29 10:53:34.336835,10
I must say My thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-09-03 10:53:34.336835,12
Honestly My thoughts are all mixed up and unclear today,confused,cognitive_dissonance,2025-06-27 10:53:34.336835,10
My thoughts are all mixed up and unclear today and its true,confused,cognitive_dissonance,2024-12-02 10:53:34.336835,12
My thoughts are all mixed up and unclear today for sure,confused,cognitive_dissonance,2025-04-11 10:53:34.336835,11
I dont know what to do or think anymore now,confused,cognitive_dissonance,2025-08-30 10:53:34.336835,10
i dont know what to do or think anymore now,confused,cognitive_dissonance,2025-05-23 10:53:34.336835,10
I DONT KNOW WHAT TO DO OR THINK ANYMORE NOW,confused,cognitive_dissonance,2024-12-01 10:53:34.336835,10
I dont know what to do or think anymore now!,confused,cognitive_dissonance,2025-05-18 10:53:34.336835,10
I dont know what to do or think anymore now.,confused,cognitive_dissonance,2024-11-10 10:53:34.336835,10
I dont know what to do or think anymore now?,confused,cognitive_dissonance,2025-10-15 10:53:34.336835,10
I feel that I dont know what to do or think anymore now,confused,cognitive_dissonance,2024-12-28 10:53:34.336835,13
To be honest I dont know what to do or think anymore now,confused,cognitive_dissonance,2025-03-28 10:53:34.336835,13
Really I dont know what to do or think anymore now,confused,cognitive_dissonance,2024-12-12 10:53:34.336835,11
I dont know what to do or think anymore now right now,confused,cognitive_dissonance,2025-09-18 10:53:34.336835,12
I dont know what to do or think anymore now today,confused,cognitive_dissonance,2025-05-07 10:53:34.336835,11
I must say I dont know what to do or think anymore now,confused,cognitive_dissonance,2025-07-01 10:53:34.336835,13
Honestly I dont know what to do or think anymore now,confused,cognitive_dissonance,2024-12-16 10:53:34.336835,11
I dont know what to do or think anymore now and its true,confused,cognitive_dissonance,2025-09-20 10:53:34.336835,13
I dont know what to do or think anymore now for sure,confused,cognitive_dissonance,2025-04-18 10:53:34.336835,12
Everything feels uncertain and confusing to me,confused,cognitive_dissonance,2024-12-02 10:53:34.336835,7
everything feels uncertain and confusing to me,confused,cognitive_dissonance,2025-09-09 10:53:34.336835,7
EVERYTHING FEELS UNCERTAIN AND CONFUSING TO ME,confused,cognitive_dissonance,2025-04-27 10:53:34.336835,7
Everything feels uncertain and confusing to me!,confused,cognitive_dissonance,2025-08-22 10:53:34.336835,7
Everything feels uncertain and confusing to me.,confused,cognitive_dissonance,2025-01-11 10:53:34.336835,7
Everything feels uncertain and confusing to me?,confused,cognitive_dissonance,2025-05-15 10:53:34.336835,7
I feel that Everything feels uncertain and confusing to me,confused,cognitive_dissonance,2025-02-21 10:53:34.337819,10
To be honest Everything feels uncertain and confusing to me,confused,cognitive_dissonance,2025-02-25 10:53:34.337819,10
Really Everything feels uncertain and confusing to me,confused,cognitive_dissonance,2025-07-25 10:53:34.337819,8
Everything feels uncertain and confusing to me right now,confused,cognitive_dissonance,2025-05-30 10:53:34.337819,9
Everything feels uncertain and confusing to me today,confused,cognitive_dissonance,2025-10-10 10:53:34.337819,8
I must say Everything feels uncertain and confusing to me,confused,cognitive_dissonance,2024-12-17 10:53:34.337819,10
Honestly Everything feels uncertain and confusing to me,confused,cognitive_dissonance,2024-12-18 10:53:34.337819,8
Everything feels uncertain and confusing to me and its true,confused,cognitive_dissonance,2025-04-14 10:53:34.337819,10
Everything feels uncertain and confusing to me for sure,confused,cognitive_dissonance,2025-04-22 10:53:34.337819,9
I am questioning all my life decisions today,confused,cognitive_dissonance,2025-06-17 10:53:34.337819,8
i am questioning all my life decisions today,confused,cognitive_dissonance,2024-12-22 10:53:34.337819,8
I AM QUESTIONING ALL MY LIFE DECISIONS TODAY,confused,cognitive_dissonance,2024-12-17 10:53:34.337819,8
I am questioning all my life decisions today!,confused,cognitive_dissonance,2025-05-02 10:53:34.337819,8
I am questioning all my life decisions today.,confused,cognitive_dissonance,2025-04-14 10:53:34.337819,8
I am questioning all my life decisions today?,confused,cognitive_dissonance,2024-11-12 10:53:34.337819,8
I feel that I am questioning all my life decisions today,confused,cognitive_dissonance,2025-04-23 10:53:34.337819,11
To be honest I am questioning all my life decisions today,confused,cognitive_dissonance,2024-11-12 10:53:34.337819,11
Really I am questioning all my life decisions today,confused,cognitive_dissonance,2025-02-27 10:53:34.337819,9
I am questioning all my life decisions today right now,confused,cognitive_dissonance,2025-10-16 10:53:34.337819,10
I am questioning all my life decisions today today,confused,cognitive_dissonance,2025-02-21 10:53:34.337819,9
I must say I am questioning all my life decisions today,confused,cognitive_dissonance,2025-07-01 10:53:34.337819,11
Honestly I am questioning all my life decisions today,confused,cognitive_dissonance,2025-01-24 10:53:34.337819,9
I am questioning all my life decisions today and its true,confused,cognitive_dissonance,2025-01-29 10:53:34.337819,11
I am questioning all my life decisions today for sure,confused,cognitive_dissonance,2025-03-13 10:53:34.337819,10
My mind is a maze with no way out right now,confused,cognitive_dissonance,2025-09-07 10:53:34.337819,11
my mind is a maze with no way out right now,confused,cognitive_dissonance,2025-04-23 10:53:34.337819,11
MY MIND IS A MAZE WITH NO WAY OUT RIGHT NOW,confused,cognitive_dissonance,2025-03-28 10:53:34.337819,11
My mind is a maze with no way out right now!,confused,cognitive_dissonance,2025-08-08 10:53:34.337819,11
My mind is a maze with no way out right now.,confused,cognitive_dissonance,2025-02-04 10:53:34.337819,11
My mind is a maze with no way out right now?,confused,cognitive_dissonance,2025-08-23 10:53:34.337819,11
I feel that My mind is a maze with no way out right now,confused,cognitive_dissonance,2025-04-17 10:53:34.337819,14
To be honest My mind is a maze with no way out right now,confused,cognitive_dissonance,2024-12-06 10:53:34.337819,14
Really My mind is a maze with no way out right now,confused,cognitive_dissonance,2025-03-01 10:53:34.337819,12
My mind is a maze with no way out right now right now,confused,cognitive_dissonance,2025-04-09 10:53:34.337819,13
My mind is a maze with no way out right now today,confused,cognitive_dissonance,2025-06-11 10:53:34.337819,12
I must say My mind is a maze with no way out right now,confused,cognitive_dissonance,2025-05-15 10:53:34.337819,14
Honestly My mind is a maze with no way out right now,confused,cognitive_dissonance,2025-05-14 10:53:34.337819,12
My mind is a maze with no way out right now and its true,confused,cognitive_dissonance,2025-02-01 10:53:34.337819,14
My mind is a maze with no way out right now for sure,confused,cognitive_dissonance,2025-07-25 10:53:34.337819,13
I cannot make sense of anything right now today,confused,cognitive_dissonance,2024-12-23 10:53:34.337819,9
i cannot make sense of anything right now today,confused,cognitive_dissonance,2025-01-31 10:53:34.337819,9
I CANNOT MAKE SENSE OF ANYTHING RIGHT NOW TODAY,confused,cognitive_dissonance,2024-12-02 10:53:34.337819,9
I cannot make sense of anything right now today!,confused,cognitive_dissonance,2024-12-30 10:53:34.337819,9
I cannot make sense of anything right now today.,confused,cognitive_dissonance,2025-08-15 10:53:34.337819,9
I cannot make sense of anything right now today?,confused,cognitive_dissonance,2025-09-21 10:53:34.337819,9
I feel that I cannot make sense of anything right now today,confused,cognitive_dissonance,2024-11-18 10:53:34.337819,12
To be honest I cannot make sense of anything right now today,confused,cognitive_dissonance,2025-05-04 10:53:34.337819,12
Really I cannot make sense of anything right now today,confused,cognitive_dissonance,2025-03-15 10:53:34.337819,10
I cannot make sense of anything right now today right now,confused,cognitive_dissonance,2025-06-17 10:53:34.337819,11
I cannot make sense of anything right now today today,confused,cognitive_dissonance,2025-10-15 10:53:34.337819,10
I must say I cannot make sense of anything right now today,confused,cognitive_dissonance,2025-03-20 10:53:34.337819,12
Honestly I cannot make sense of anything right now today,confused,cognitive_dissonance,2024-10-27 10:53:34.337819,10
I cannot make sense of anything right now today and its true,confused,cognitive_dissonance,2024-11-09 10:53:34.337819,12
I cannot make sense of anything right now today for sure,confused,cognitive_dissonance,2025-05-23 10:53:34.337819,11
Everything seems complicated and confusing now,confused,cognitive_dissonance,2024-12-14 10:53:34.337819,6
everything seems complicated and confusing now,confused,cognitive_dissonance,2025-07-08 10:53:34.337819,6
EVERYTHING SEEMS COMPLICATED AND CONFUSING NOW,confused,cognitive_dissonance,2025-05-24 10:53:34.337819,6
Everything seems complicated and confusing now!,confused,cognitive_dissonance,2025-05-25 10:53:34.337819,6
Everything seems complicated and confusing now.,confused,cognitive_dissonance,2025-09-07 10:53:34.337819,6
Everything seems complicated and confusing now?,confused,cognitive_dissonance,2025-07-10 10:53:34.337819,6
I feel that Everything seems complicated and confusing now,confused,cognitive_dissonance,2025-03-07 10:53:34.337819,9
To be honest Everything seems complicated and confusing now,confused,cognitive_dissonance,2025-02-03 10:53:34.337819,9
Really Everything seems complicated and confusing now,confused,cognitive_dissonance,2025-03-19 10:53:34.337819,7
Everything seems complicated and confusing now right now,confused,cognitive_dissonance,2025-10-13 10:53:34.337819,8
Everything seems complicated and confusing now today,confused,cognitive_dissonance,2025-03-15 10:53:34.337819,7
